"","google_dir","data_file","curator_PersonName","curator_organization","curator_email","modification_date","bibliographical_reference","network","site_code","lat","long","elevation","map","mat","land_cover","eco_region","align_1","loc_comments","time_series","gradient","experiments","merge_align","key_version","L1","L1_level","L2","observation_date","veg_note_profile","lyr_c_tot","lyr_soc","lyr_n_tot","lyr_c_to_n","layer_top","layer_bot","layer_mid","hzn","bd_samp","ph_cacl","ph_h2o","sand","silt","clay","coarse_frac","caco3","Ca","Mg","K","Na","base_sum","ecec","bs","p_ex_1","soil_taxon","soil_series","layer_thick_calc","lyr_soc_stock_calc","lyr_n_stock_calc","control_sample","lyr_soc_stock_calc_sum","socfrac","socfrac_cumsum","bgb","bgb_lowerdiam","bgb_upperdiam","bgb_type","bgb_c","bgb_n","bgb_cn","bgb_c_stock","bgb_c_stock_sum","rootfrac","rootfrac_cumsum"
"406","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,0,10,5,"Bt1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,323.7966667,0,2,"live",42.52666667,1.178333333,36.26666667,137.69992913608,428.549350478438,0.32,0.32
"407","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,10,20,15,"Bt1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,178.79,0,2,"live",40.76666667,0.9566666667,42.96666667,72.886723339293,428.549350478438,0.17,0.49
"408","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,20,30,25,"Bt1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,127.49,0,2,"live",39.72666667,0.8733333333,46.03333333,50.647527337583,428.549350478438,0.12,0.61
"409","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,30,40,35,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,82.39333333,0,2,"live",40.08666667,0.9233333333,43.6,33.0287408902991,428.549350478438,0.08,0.69
"410","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,40,50,45,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,75.62,0,2,"live",39.17333333,0.9433333333,42.06666667,29.622874664146,428.549350478438,0.07,0.76
"411","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,50,60,55,"Bt2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,47.38333333,0,2,"live",40.19,0.8866666667,45.83333333,19.043361665327,428.549350478438,0.04,0.8
"412","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,60,70,65,"Bt2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,43.35666667,0,2,"live",39.76333333,0.9116666667,44.3,17.2400558887691,428.549350478438,0.04,0.84
"413","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,70,80,75,"Btk1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,39.6,0,2,"live",36.52,0.8066666667,45.45,14.46192,428.549350478438,0.03,0.87
"414","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,80,90,85,"Btk1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,15.21,0,2,"live",36.90666667,0.7666666667,48.43333333,5.613504000507,428.549350478438,0.01,0.88
"415","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,90,100,95,"Btk1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,44.65,0,2,"live",38.49333333,0.95,41.63333333,17.187273331845,428.549350478438,0.04,0.92
"416","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,100,120,110,"Btk2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,30.24,0,2,"live",40.84666667,1.076666667,38.63333333,12.352032001008,428.549350478438,0.03,0.95
"417","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,120,140,130,"Btk3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,33.11,0,2,"live",38.16666667,1.293333333,30.9,12.636983334437,428.549350478438,0.03,0.98
"418","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,140,160,150,"Btk3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,8.383333333,0,2,"live",37.75666667,1.28,30.3,3.16526722237581,428.549350478438,0.01,0.99
"419","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,160,180,170,"Btk4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,6.466666667,0,2,"live",30.37,0.93,32.7,1.9639266667679,428.549350478438,0,0.99
"420","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","YELL",44.95597,-110.54196,2132,NA,NA,"rangeland/grassland","savanna","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","12_YELL_PIT1","Plot",NA,"2018-07-11","Artemisia tridentata, Pseudotsuga menziesii, Eriogonum umbellatum",NA,NA,NA,NA,180,200,190,"Btk4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,"TRUE",NA,NA,NA,2.51,0,2,"live",39.81,1.1,36.1,0.999231,428.549350478438,0,0.99
"421","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,0,10,5,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,113.79,0,2,"live",36.89333333,1.243333333,31.4,41.980923996207,170.790136011063,0.25,0.25
"422","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,10,20,15,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,154.72,0,2,"live",30.72,1.106666667,28.1,47.529984,170.790136011063,0.28,0.53
"423","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,20,30,25,"Bw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,143.9366667,0,2,"live",29.19666667,1.106666667,26.3,42.0247087923079,170.790136011063,0.25,0.78
"424","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,30,40,35,"Bk1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,72.05333333,0,2,"live",34.48666667,1.213333333,28.46666667,24.8487928901411,170.790136011063,0.15,0.93
"425","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,40,50,45,"Bk1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,5.253333333,0,2,"live",29.23333333,1.12,26.13333333,1.53572444417189,170.790136011063,0.01,0.94
"426","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,50,60,55,"Bk2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,3.73,0,2,"live",29.61333333,1.106666667,26.63333333,1.104577333209,170.790136011063,0.01,0.95
"427","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,60,70,65,"Bk3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,1.89,0,2,"live",26.07,1.366666667,19.2,0.492723,170.790136011063,0,0.95
"428","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,70,80,75,"Bk3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,2.573333333,0,2,"live",36.51333333,1.543333333,24.3,0.939609777570289,170.790136011063,0.01,0.96
"429","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,80,90,85,"Ck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,3.856666667,0,2,"live",43.21333333,1.466666667,29.9,1.66659422223771,170.790136011063,0.01,0.97
"430","NEON_megapitRoots_all","megapit_roots","Samantha Weintraub","NEON - Battelle","sweintraub@battelleecology.org","2019-09-01","National Ecological Observatory Network. Provisional data downloaded from http://data.neonscience.org on 2019-09-12. Battelle, Boulder, CO, USA","NEON","MOAB",38.25136,-109.38882,1805,NA,NA,"rangeland/grassland","grassland","can align with megapit_soil data by siteID, however depths are not identical","root information collected by depth","NO","YES","NO","YES","2","13_MOAB_PIT1","Plot",NA,"2014-02-24","Ephedra viridis, Bouteloua gracilis, Krascheninnikovia lanata",NA,NA,NA,NA,90,100,95,"Ck",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,"TRUE",NA,NA,NA,3.503333333,0,2,"live",42.70666667,1.52,28.3,1.49615688886331,170.790136011063,0.01,0.98
